"SalesOrderID","OrderDate","ShipDate","OnlineOrderFlag","AccountNumber","CustomerID","SalesPersonID","Freight"
"73795","2024-05-26","2024-06-02","True","10-4030-018333","18333","","0.6943"
"73796","2024-05-26","2024-06-02","True","10-4030-018271","18271","","2.774"
"73797","2024-05-26","2024-06-02","True","10-4030-020403","20403","","0.182"
"73798","2024-05-26","2024-06-02","True","10-4030-026166","26166","","3.2243"
"73799","2024-05-26","2024-06-02","True","10-4030-015796","15796","","0.8748"
"73800","2024-05-26","2024-06-02","True","10-4030-015594","15594","","0.8748"
"73801","2024-05-26","2024-06-02","True","10-4030-013634","13634","","0.3245"
"73802","2024-05-26","2024-06-02","True","10-4030-016560","16560","","61.3085"
"73803","2024-05-26","2024-06-02","True","10-4030-016938","16938","","23.2123"
"73804","2024-05-26","2024-06-02","True","10-4030-014838","14838","","20.9113"
"73805","2024-05-26","2024-06-02","True","10-4030-025770","25770","","57.3748"
"73806","2024-05-26","2024-06-02","True","10-4030-015621","15621","","59.9868"
"73807","2024-05-26","2024-06-02","True","10-4030-013543","13543","","58.624"
"73808","2024-05-26","2024-06-02","True","10-4030-012973","12973","","0.2248"
"73809","2024-05-26","2024-06-02","True","10-4030-011173","11173","","1.6873"
"73810","2024-05-26","2024-06-02","True","10-4030-028868","28868","","0.7245"
"73811","2024-05-26","2024-06-02","True","10-4030-011520","11520","","2.312"
"73812","2024-05-26","2024-06-02","True","10-4030-011520","11520","","0.182"
"73813","2024-05-26","2024-06-02","True","10-4030-029172","29172","","0.682"
"73814","2024-05-26","2024-06-02","True","10-4030-027660","27660","","0.5373"
"73815","2024-05-26","2024-06-02","True","10-4030-011276","11276","","0.815"
"73816","2024-05-26","2024-06-02","True","10-4030-023468","23468","","1.7493"
"73817","2024-05-26","2024-06-02","True","10-4030-024926","24926","","1.6243"
"73818","2024-05-26","2024-06-02","True","10-4030-022110","22110","","0.8745"
"73819","2024-05-26","2024-06-02","True","10-4030-011642","11642","","3.0995"
"73820","2024-05-26","2024-06-02","True","10-4030-029072","29072","","3.2243"
"73821","2024-05-26","2024-06-02","True","10-4030-025437","25437","","0.3495"
"73822","2024-05-26","2024-06-02","True","10-4030-025845","25845","","0.3495"
"73823","2024-05-26","2024-06-02","True","10-4030-019709","19709","","3.182"
"73824","2024-05-26","2024-06-02","True","10-4030-013859","13859","","0.5495"
"73825","2024-05-26","2024-06-02","True","10-4030-015672","15672","","2.2493"
"73826","2024-05-26","2024-06-02","True","10-4030-017201","17201","","0.5495"
"73827","2024-05-26","2024-06-02","True","10-4030-019908","19908","","1.237"
"73828","2024-05-26","2024-06-02","True","10-4030-013838","13838","","1.7895"
"73829","2024-05-26","2024-06-02","True","10-4030-012823","12823","","0.972"
"73830","2024-05-26","2024-06-02","True","10-4030-027927","27927","","0.0998"
"73831","2024-05-26","2024-06-02","True","10-4030-028565","28565","","1.4618"
"73832","2024-05-26","2024-06-02","True","10-4030-015919","15919","","0.3495"
"73833","2024-05-26","2024-06-02","True","10-4030-011310","11310","","1.8745"
"73834","2024-05-26","2024-06-02","True","10-4030-012532","12532","","0.875"
"73835","2024-05-26","2024-06-02","True","10-4030-012740","12740","","1.1245"
"73836","2024-05-26","2024-06-02","True","10-4030-018817","18817","","58.932"
"73837","2024-05-26","2024-06-02","True","10-4030-013987","13987","","58.2498"
"73838","2024-05-26","2024-06-02","True","10-4030-018547","18547","","58.799"
"73839","2024-05-26","2024-06-02","True","10-4030-015497","15497","","20.987"
"73840","2024-05-26","2024-06-02","True","10-4030-018526","18526","","57.948"
"73841","2024-05-26","2024-06-02","True","10-4030-018406","18406","","58.8748"
"73842","2024-05-26","2024-06-02","True","10-4030-018413","18413","","59.899"
"73843","2024-05-26","2024-06-02","True","10-4030-020483","20483","","58.774"
"73844","2024-05-26","2024-06-02","True","10-4030-012745","12745","","18.7835"
"73845","2024-05-26","2024-06-02","True","10-4030-022921","22921","","61.658"
"73846","2024-05-26","2024-06-02","True","10-4030-026568","26568","","29.362"
"73847","2024-05-26","2024-06-02","True","10-4030-027489","27489","","15.0115"
"73848","2024-05-26","2024-06-02","True","10-4030-026296","26296","","32.0955"
"73849","2024-05-26","2024-06-02","True","10-4030-015917","15917","","59.6018"
"73850","2024-05-26","2024-06-02","True","10-4030-028158","28158","","60.4765"
"73851","2024-05-26","2024-06-02","True","10-4030-028159","28159","","60.0085"
"73852","2024-05-26","2024-06-02","True","10-4030-028076","28076","","60.4765"
"73853","2024-05-26","2024-06-02","True","10-4030-021813","21813","","13.4998"
"73854","2024-05-26","2024-06-02","True","10-4030-023883","23883","","14.3928"
"73855","2024-05-26","2024-06-02","True","10-4030-022218","22218","","28.887"
"73856","2024-05-26","2024-06-02","True","10-4030-021284","21284","","29.362"
"73857","2024-05-26","2024-06-02","True","10-4030-021927","21927","","28.637"
"73858","2024-05-26","2024-06-02","True","10-4030-019114","19114","","43.3995"
"73859","2024-05-26","2024-06-02","True","10-4030-019124","19124","","43.8745"
"73860","2024-05-26","2024-06-02","True","10-4030-019415","19415","","43.3995"
"73861","2024-05-26","2024-06-02","True","10-4030-019297","19297","","43.9993"
"73862","2024-05-26","2024-06-02","True","10-4030-026829","26829","","43.2068"
"73863","2024-05-26","2024-06-02","True","10-4030-025587","25587","","13.4998"
"73864","2024-05-26","2024-06-02","True","10-4030-011429","11429","","60.65"
"73865","2024-05-26","2024-06-02","True","10-4030-012330","12330","","59.8265"
"73866","2024-05-26","2024-06-02","True","10-4030-027469","27469","","13.7245"
"73867","2024-05-27","2024-06-03","True","10-4030-013025","13025","","15.4745"
"73868","2024-05-27","2024-06-03","True","10-4030-014045","14045","","59.6018"
"73869","2024-05-27","2024-06-03","True","10-4030-011078","11078","","0.3495"
"73870","2024-05-27","2024-06-03","True","10-4030-013972","13972","","0.682"
"73871","2024-05-27","2024-06-03","True","10-4030-014679","14679","","0.9493"
"73872","2024-05-27","2024-06-03","True","10-4030-012587","12587","","1.2498"
"73873","2024-05-27","2024-06-03","True","10-4030-019573","19573","","0.8495"
"73874","2024-05-27","2024-06-03","True","10-4030-015078","15078","","58.8745"
"73875","2024-05-27","2024-06-03","True","10-4030-015440","15440","","60.1738"
"73876","2024-05-27","2024-06-03","True","10-4030-016052","16052","","13.7495"
"73877","2024-05-27","2024-06-03","True","10-4030-011432","11432","","15.549"
"73878","2024-05-27","2024-06-03","True","10-4030-011711","11711","","0.8748"
"73879","2024-05-27","2024-06-03","True","10-4030-011631","11631","","1.962"
"73880","2024-05-27","2024-06-03","True","10-4030-029133","29133","","2.2243"
"73881","2024-05-27","2024-06-03","True","10-4030-025200","25200","","2.5023"
"73882","2024-05-27","2024-06-03","True","10-4030-023489","23489","","0.8745"
"73883","2024-05-27","2024-06-03","True","10-4030-025853","25853","","0.682"
"73884","2024-05-27","2024-06-03","True","10-4030-022774","22774","","0.7498"
"73885","2024-05-27","2024-06-03","True","10-4030-023076","23076","","0.7498"
"73886","2024-05-27","2024-06-03","True","10-4030-020695","20695","","0.3745"
"73887","2024-05-27","2024-06-03","True","10-4030-015815","15815","","1.2493"
"73888","2024-05-27","2024-06-03","True","10-4030-018941","18941","","3.0995"
"73889","2024-05-27","2024-06-03","True","10-4030-020322","20322","","1.7498"
"73890","2024-05-27","2024-06-03","True","10-4030-020017","20017","","1.9745"
"73891","2024-05-27","2024-06-03","True","10-4030-026051","26051","","0.1248"
"73892","2024-05-27","2024-06-03","True","10-4030-019404","19404","","0.1248"
"73893","2024-05-27","2024-06-03","True","10-4030-027208","27208","","0.9995"
"73894","2024-05-27","2024-06-03","True","10-4030-017516","17516","","0.9995"
"73895","2024-05-27","2024-06-03","True","10-4030-015960","15960","","0.1248"
"73896","2024-05-27","2024-06-03","True","10-4030-015887","15887","","0.9995"
"73897","2024-05-27","2024-06-03","True","10-4030-015393","15393","","0.182"
"73898","2024-05-27","2024-06-03","True","10-4030-017197","17197","","1.4243"
"73899","2024-05-27","2024-06-03","True","10-4030-017880","17880","","0.8068"
"73900","2024-05-27","2024-06-03","True","10-4030-020043","20043","","0.807"
"73901","2024-05-27","2024-06-03","True","10-4030-028899","28899","","1.5118"
"73902","2024-05-27","2024-06-03","True","10-4030-024143","24143","","0.157"
"73903","2024-05-27","2024-06-03","True","10-4030-029441","29441","","1.7243"
"73904","2024-05-27","2024-06-03","True","10-4030-018156","18156","","0.9995"
"73905","2024-05-27","2024-06-03","True","10-4030-011940","11940","","0.875"
"73906","2024-05-27","2024-06-03","True","10-4030-015197","15197","","2.6738"
"73907","2024-05-27","2024-06-03","True","10-4030-013311","13311","","0.7483"
"73908","2024-05-27","2024-06-03","True","10-4030-012482","12482","","1.2498"
"73909","2024-05-27","2024-06-03","True","10-4030-020659","20659","","61.658"
"73910","2024-05-27","2024-06-03","True","10-4030-016790","16790","","64.123"
"73911","2024-05-27","2024-06-03","True","10-4030-018540","18540","","60.0363"
"73912","2024-05-27","2024-06-03","True","10-4030-015547","15547","","20.112"
"73913","2024-05-27","2024-06-03","True","10-4030-022713","22713","","14.248"
"73914","2024-05-27","2024-06-03","True","10-4030-018426","18426","","59.0568"
"73915","2024-05-27","2024-06-03","True","10-4030-015660","15660","","18.7835"
"73916","2024-05-27","2024-06-03","True","10-4030-029375","29375","","18.9083"
"73917","2024-05-27","2024-06-03","True","10-4030-022959","22959","","43.3995"
"73918","2024-05-27","2024-06-03","True","10-4030-022912","22912","","61.9585"
"73919","2024-05-27","2024-06-03","True","10-4030-013997","13997","","62.8733"
"73920","2024-05-27","2024-06-03","True","10-4030-022860","22860","","62.0558"
"73921","2024-05-27","2024-06-03","True","10-4030-022905","22905","","61.0838"
"73922","2024-05-27","2024-06-03","True","10-4030-015267","15267","","20.112"
"73923","2024-05-27","2024-06-03","True","10-4030-016496","16496","","59.549"
"73924","2024-05-27","2024-06-03","True","10-4030-011048","11048","","59.3238"
"73925","2024-05-27","2024-06-03","True","10-4030-028083","28083","","59.6018"
"73926","2024-05-27","2024-06-03","True","10-4030-024387","24387","","13.4998"
"73927","2024-05-27","2024-06-03","True","10-4030-022016","22016","","14.3745"
"73928","2024-05-27","2024-06-03","True","10-4030-024327","24327","","13.7245"
"73929","2024-05-27","2024-06-03","True","10-4030-029041","29041","","15.7113"
"73930","2024-05-27","2024-06-03","True","10-4030-024231","24231","","14.0943"
"73931","2024-05-27","2024-06-03","True","10-4030-022140","22140","","28.0123"
"73932","2024-05-27","2024-06-03","True","10-4030-019146","19146","","44.124"
"73933","2024-05-27","2024-06-03","True","10-4030-012129","12129","","42.7495"
"73934","2024-05-27","2024-06-03","True","10-4030-019287","19287","","43.1495"
"73935","2024-05-27","2024-06-03","True","10-4030-027319","27319","","44.3868"
"73936","2024-05-27","2024-06-03","True","10-4030-025610","25610","","14.3745"
"73937","2024-05-27","2024-06-03","True","10-4030-025591","25591","","13.7245"
"73938","2024-05-27","2024-06-03","True","10-4030-013256","13256","","60.826"
"73939","2024-05-27","2024-06-03","True","10-4030-015133","15133","","19.2835"
"73940","2024-05-28","2024-06-04","True","10-4030-013966","13966","","59.9513"
"73941","2024-05-28","2024-06-04","True","10-4030-012088","12088","","1.4745"
"73942","2024-05-28","2024-06-04","True","10-4030-011114","11114","","1.6243"
"73943","2024-05-28","2024-06-04","True","10-4030-015584","15584","","0.682"
"73944","2024-05-28","2024-06-04","True","10-4030-017076","17076","","0.7245"
"73945","2024-05-28","2024-06-04","True","10-4030-014677","14677","","0.7818"
"73946","2024-05-28","2024-06-04","True","10-4030-020248","20248","","1.7493"
"73947","2024-05-28","2024-06-04","True","10-4030-019100","19100","","1.9243"
"73948","2024-05-28","2024-06-04","True","10-4030-011913","11913","","0.182"
"73949","2024-05-28","2024-06-04","True","10-4030-017503","17503","","0.8748"
"73950","2024-05-28","2024-06-04","True","10-4030-013635","13635","","1.5868"
"73951","2024-05-28","2024-06-04","True","10-4030-013120","13120","","1.5735"
"73952","2024-05-28","2024-06-04","True","10-4030-016940","16940","","64.0838"
"73953","2024-05-28","2024-06-04","True","10-4030-015687","15687","","62.1833"
"73954","2024-05-28","2024-06-04","True","10-4030-013155","13155","","0.2248"
"73955","2024-05-28","2024-06-04","True","10-4030-021527","21527","","57.3748"
"73956","2024-05-28","2024-06-04","True","10-4030-019940","19940","","60.9998"
"73957","2024-05-28","2024-06-04","True","10-4030-023233","23233","","15.9988"
"73958","2024-05-28","2024-06-04","True","10-4030-016289","16289","","14.924"
"73959","2024-05-28","2024-06-04","True","10-4030-012070","12070","","1.2498"
"73960","2024-05-28","2024-06-04","True","10-4030-011510","11510","","0.699"
"73961","2024-05-28","2024-06-04","True","10-4030-028636","28636","","1.9743"
"73962","2024-05-28","2024-06-04","True","10-4030-027244","27244","","0.9068"
"73963","2024-05-28","2024-06-04","True","10-4030-027475","27475","","0.8358"
"73964","2024-05-28","2024-06-04","True","10-4030-022884","22884","","0.8745"
"73965","2024-05-28","2024-06-04","True","10-4030-022720","22720","","0.7498"
"73966","2024-05-28","2024-06-04","True","10-4030-023698","23698","","0.7498"
"73967","2024-05-28","2024-06-04","True","10-4030-022370","22370","","4.0058"
"73968","2024-05-28","2024-06-04","True","10-4030-021414","21414","","0.3745"
"73969","2024-05-28","2024-06-04","True","10-4030-021314","21314","","0.2498"
"73970","2024-05-28","2024-06-04","True","10-4030-028771","28771","","1.7498"
"73971","2024-05-28","2024-06-04","True","10-4030-019638","19638","","0.1248"
"73972","2024-05-28","2024-06-04","True","10-4030-017523","17523","","0.1248"
"73973","2024-05-28","2024-06-04","True","10-4030-015877","15877","","0.9995"
"73974","2024-05-28","2024-06-04","True","10-4030-015891","15891","","0.9995"
"73975","2024-05-28","2024-06-04","True","10-4030-021480","21480","","0.9995"
"73976","2024-05-28","2024-06-04","True","10-4030-016726","16726","","0.182"
"73977","2024-05-28","2024-06-04","True","10-4030-021431","21431","","1.4243"
"73978","2024-05-28","2024-06-04","True","10-4030-018035","18035","","1.5993"
"73979","2024-05-28","2024-06-04","True","10-4030-020131","20131","","0.9745"
"73980","2024-05-28","2024-06-04","True","10-4030-012602","12602","","0.9068"
"73981","2024-05-28","2024-06-04","True","10-4030-029447","29447","","0.5945"
"73982","2024-05-28","2024-06-04","True","10-4030-025545","25545","","0.9745"
"73983","2024-05-28","2024-06-04","True","10-4030-016542","16542","","0.1248"
"73984","2024-05-28","2024-06-04","True","10-4030-026215","26215","","0.3495"
"73985","2024-05-28","2024-06-04","True","10-4030-017193","17193","","1.4995"
"73986","2024-05-28","2024-06-04","True","10-4030-011715","11715","","2.2495"
"73987","2024-05-28","2024-06-04","True","10-4030-013612","13612","","1.2493"
"73988","2024-05-28","2024-06-04","True","10-4030-012325","12325","","0.8748"
"73989","2024-05-28","2024-06-04","True","10-4030-018783","18783","","59.0568"
"73990","2024-05-28","2024-06-04","True","10-4030-018831","18831","","60.4865"
"73991","2024-05-28","2024-06-04","True","10-4030-018586","18586","","58.057"
"73992","2024-05-28","2024-06-04","True","10-4030-018610","18610","","57.432"
"73993","2024-05-28","2024-06-04","True","10-4030-018781","18781","","59.0568"
"73994","2024-05-28","2024-06-04","True","10-4030-018539","18539","","58.9238"
"73995","2024-05-28","2024-06-04","True","10-4030-015523","15523","","21.2118"
"73996","2024-05-28","2024-06-04","True","10-4030-018516","18516","","60.1228"
"73997","2024-05-28","2024-06-04","True","10-4030-013728","13728","","60.9113"
"73998","2024-05-28","2024-06-04","True","10-4030-021311","21311","","60.587"
"73999","2024-05-28","2024-06-04","True","10-4030-018403","18403","","57.974"
"74000","2024-05-28","2024-06-04","True","10-4030-013700","13700","","58.6065"
"74001","2024-05-28","2024-06-04","True","10-4030-019454","19454","","31.721"
"74002","2024-05-28","2024-06-04","True","10-4030-012302","12302","","61.5258"
"74003","2024-05-28","2024-06-04","True","10-4030-022845","22845","","61.3085"
"74004","2024-05-28","2024-06-04","True","10-4030-026447","26447","","28.887"
"74005","2024-05-28","2024-06-04","True","10-4030-027712","27712","","29.362"
"74006","2024-05-28","2024-06-04","True","10-4030-015906","15906","","60.4765"
"74007","2024-05-28","2024-06-04","True","10-4030-028099","28099","","61.0888"
"74008","2024-05-28","2024-06-04","True","10-4030-021386","21386","","13.4998"
"74009","2024-05-28","2024-06-04","True","10-4030-024308","24308","","15.3238"
"74010","2024-05-28","2024-06-04","True","10-4030-024254","24254","","15.0873"
"74011","2024-05-28","2024-06-04","True","10-4030-022061","22061","","28.637"
"74012","2024-05-28","2024-06-04","True","10-4030-022220","22220","","29.4993"
"74013","2024-05-28","2024-06-04","True","10-4030-021436","21436","","29.8488"
"74014","2024-05-28","2024-06-04","True","10-4030-021924","21924","","28.0123"
"74015","2024-05-28","2024-06-04","True","10-4030-021434","21434","","29.5868"
"74016","2024-05-28","2024-06-04","True","10-4030-020680","20680","","29.262"
"74017","2024-05-28","2024-06-04","True","10-4030-019157","19157","","42.5248"
"74018","2024-05-28","2024-06-04","True","10-4030-019276","19276","","44.124"
"74019","2024-05-28","2024-06-04","True","10-4030-021672","21672","","28.887"
"74020","2024-05-28","2024-06-04","True","10-4030-020936","20936","","28.3618"
"74021","2024-05-28","2024-06-04","True","10-4030-022318","22318","","29.362"
"74022","2024-05-28","2024-06-04","True","10-4030-025577","25577","","28.887"
"74023","2024-05-28","2024-06-04","True","10-4030-025489","25489","","28.6943"
"74024","2024-05-28","2024-06-04","True","10-4030-025585","25585","","29.7115"
"74025","2024-05-28","2024-06-04","True","10-4030-025463","25463","","59.6018"
"74026","2024-05-28","2024-06-04","True","10-4030-011364","11364","","18.5588"
"74027","2024-05-28","2024-06-04","True","10-4030-029344","29344","","13.7245"
"74028","2024-05-28","2024-06-04","True","10-4030-027471","27471","","15.0873"
"74029","2024-05-29","2024-06-05","True","10-4030-013156","13156","","14.8068"
"74030","2024-05-29","2024-06-05","True","10-4030-024586","24586","","42.5248"
"74031","2024-05-29","2024-06-05","True","10-4030-011500","11500","","0.1988"
"74032","2024-05-29","2024-06-05","True","10-4030-011369","11369","","1.4995"
"74033","2024-05-29","2024-06-05","True","10-4030-015794","15794","","0.6248"
"74034","2024-05-29","2024-06-05","True","10-4030-022005","22005","","3.3865"
"74035","2024-05-29","2024-06-05","True","10-4030-016710","16710","","1.3498"
"74036","2024-05-29","2024-06-05","True","10-4030-013548","13548","","58.2495"
"74037","2024-05-29","2024-06-05","True","10-4030-013515","13515","","59.2493"
"74038","2024-05-29","2024-06-05","True","10-4030-015087","15087","","58.4743"
"74039","2024-05-29","2024-06-05","True","10-4030-015088","15088","","57.948"
"74040","2024-05-29","2024-06-05","True","10-4030-012830","12830","","58.4318"
"74041","2024-05-29","2024-06-05","True","10-4030-012957","12957","","0.2248"
"74042","2024-05-29","2024-06-05","True","10-4030-011501","11501","","0.6248"
"74043","2024-05-29","2024-06-05","True","10-4030-027011","27011","","0.9068"
"74044","2024-05-29","2024-06-05","True","10-4030-025440","25440","","1.4273"
"74045","2024-05-29","2024-06-05","True","10-4030-023565","23565","","0.8745"
"74046","2024-05-29","2024-06-05","True","10-4030-021735","21735","","2.3615"
"74047","2024-05-29","2024-06-05","True","10-4030-020778","20778","","1.8615"
"74048","2024-05-29","2024-06-05","True","10-4030-018887","18887","","3.3373"
"74049","2024-05-29","2024-06-05","True","10-4030-011738","11738","","2.9995"
"74050","2024-05-29","2024-06-05","True","10-4030-018434","18434","","0.1248"
"74051","2024-05-29","2024-06-05","True","10-4030-018996","18996","","1.7498"
"74052","2024-05-29","2024-06-05","True","10-4030-015848","15848","","0.9995"
"74053","2024-05-29","2024-06-05","True","10-4030-015110","15110","","1.7498"
"74054","2024-05-29","2024-06-05","True","10-4030-019936","19936","","0.7245"
"74055","2024-05-29","2024-06-05","True","10-4030-019356","19356","","1.974"
"74056","2024-05-29","2024-06-05","True","10-4030-022830","22830","","0.3558"
"74057","2024-05-29","2024-06-05","True","10-4030-028759","28759","","1.7493"
"74058","2024-05-29","2024-06-05","True","10-4030-027330","27330","","1.0743"
"74059","2024-05-29","2024-06-05","True","10-4030-011532","11532","","1.057"
"74060","2024-05-29","2024-06-05","True","10-4030-015449","15449","","0.182"
"74061","2024-05-29","2024-06-05","True","10-4030-013751","13751","","2.424"
"74062","2024-05-29","2024-06-05","True","10-4030-012963","12963","","2.4868"
"74063","2024-05-29","2024-06-05","True","10-4030-018827","18827","","58.2495"
"74064","2024-05-29","2024-06-05","True","10-4030-018561","18561","","59.749"
"74065","2024-05-29","2024-06-05","True","10-4030-015502","15502","","20.112"
"74066","2024-05-29","2024-06-05","True","10-4030-015467","15467","","21.2118"
"74067","2024-05-29","2024-06-05","True","10-4030-015334","15334","","21.2118"
"74068","2024-05-29","2024-06-05","True","10-4030-015475","15475","","20.1118"
"74069","2024-05-29","2024-06-05","True","10-4030-022748","22748","","15.2493"
"74070","2024-05-29","2024-06-05","True","10-4030-012762","12762","","58.8748"
"74071","2024-05-29","2024-06-05","True","10-4030-013777","13777","","30.596"
"74072","2024-05-29","2024-06-05","True","10-4030-016033","16033","","18.5588"
"74073","2024-05-29","2024-06-05","True","10-4030-012808","12808","","18.5588"
"74074","2024-05-29","2024-06-05","True","10-4030-013580","13580","","19.4335"
"74075","2024-05-29","2024-06-05","True","10-4030-022930","22930","","61.4333"
"74076","2024-05-29","2024-06-05","True","10-4030-022207","22207","","61.9585"
"74077","2024-05-29","2024-06-05","True","10-4030-016612","16612","","57.9998"
"74078","2024-05-29","2024-06-05","True","10-4030-026676","26676","","18.9083"
"74079","2024-05-29","2024-06-05","True","10-4030-028288","28288","","61.5258"
"74080","2024-05-29","2024-06-05","True","10-4030-024310","24310","","31.278"
"74081","2024-05-29","2024-06-05","True","10-4030-025038","25038","","60.9515"
"74082","2024-05-29","2024-06-05","True","10-4030-022236","22236","","29.4993"
"74083","2024-05-29","2024-06-05","True","10-4030-022238","22238","","28.887"
"74084","2024-05-29","2024-06-05","True","10-4030-019004","19004","","44.124"
"74085","2024-05-29","2024-06-05","True","10-4030-019112","19112","","44.124"
"74086","2024-05-29","2024-06-05","True","10-4030-014730","14730","","47.2243"
"74087","2024-05-29","2024-06-05","True","10-4030-026983","26983","","43.6243"
"74088","2024-05-29","2024-06-05","True","10-4030-027818","27818","","15.199"
"74089","2024-05-29","2024-06-05","True","10-4030-013606","13606","","13.4998"
"74090","2024-05-29","2024-06-05","True","10-4030-024037","24037","","13.4998"
"74091","2024-05-29","2024-06-05","True","10-4030-014714","14714","","14.074"
"74092","2024-05-29","2024-06-05","True","10-4030-012263","12263","","60.826"
"74093","2024-05-29","2024-06-05","True","10-4030-011947","11947","","18.5588"
"74094","2024-05-29","2024-06-05","True","10-4030-029345","29345","","14.3745"
"74095","2024-05-29","2024-06-05","True","10-4030-028102","28102","","32.4958"
"74096","2024-05-30","2024-06-06","True","10-4030-011877","11877","","0.1988"
"74097","2024-05-30","2024-06-06","True","10-4030-011371","11371","","0.6248"
"74098","2024-05-30","2024-06-06","True","10-4030-022923","22923","","0.5495"
"74099","2024-05-30","2024-06-06","True","10-4030-021975","21975","","2.137"
"74100","2024-05-30","2024-06-06","True","10-4030-021992","21992","","4.6065"
"74101","2024-05-30","2024-06-06","True","10-4030-028140","28140","","0.9995"
"74102","2024-05-30","2024-06-06","True","10-4030-022973","22973","","0.182"
"74103","2024-05-30","2024-06-06","True","10-4030-028955","28955","","0.3745"
"74104","2024-05-30","2024-06-06","True","10-4030-020807","20807","","61.658"
"74105","2024-05-30","2024-06-06","True","10-4030-020223","20223","","2.474"
"74106","2024-05-30","2024-06-06","True","10-4030-016250","16250","","58.2495"
"74107","2024-05-30","2024-06-06","True","10-4030-013570","13570","","59.249"
"74108","2024-05-30","2024-06-06","True","10-4030-014984","14984","","58.599"
"74109","2024-05-30","2024-06-06","True","10-4030-019918","19918","","58.9993"
"74110","2024-05-30","2024-06-06","True","10-4030-024727","24727","","1.7895"
"74111","2024-05-30","2024-06-06","True","10-4030-026009","26009","","1.0055"
"74112","2024-05-30","2024-06-06","True","10-4030-022726","22726","","0.7498"
"74113","2024-05-30","2024-06-06","True","10-4030-012159","12159","","0.3745"
"74114","2024-05-30","2024-06-06","True","10-4030-021495","21495","","0.5993"
"74115","2024-05-30","2024-06-06","True","10-4030-019840","19840","","2.9995"
"74116","2024-05-30","2024-06-06","True","10-4030-018945","18945","","1.9745"
"74117","2024-05-30","2024-06-06","True","10-4030-018834","18834","","2.9995"
"74118","2024-05-30","2024-06-06","True","10-4030-023513","23513","","1.6118"
"74119","2024-05-30","2024-06-06","True","10-4030-023518","23518","","0.1248"
"74120","2024-05-30","2024-06-06","True","10-4030-017967","17967","","0.8068"
"74121","2024-05-30","2024-06-06","True","10-4030-019331","19331","","0.7245"
"74122","2024-05-30","2024-06-06","True","10-4030-012304","12304","","1.5745"
"74123","2024-05-30","2024-06-06","True","10-4030-024571","24571","","0.6943"
"74124","2024-05-30","2024-06-06","True","10-4030-021676","21676","","0.5945"
"74125","2024-05-30","2024-06-06","True","10-4030-011717","11717","","3.462"
"74126","2024-05-30","2024-06-06","True","10-4030-015615","15615","","0.699"
"74127","2024-05-30","2024-06-06","True","10-4030-013735","13735","","58.3743"
"74128","2024-05-30","2024-06-06","True","10-4030-021272","21272","","59.099"
"74129","2024-05-30","2024-06-06","True","10-4030-018400","18400","","60.2488"
"74130","2024-05-30","2024-06-06","True","10-4030-021266","21266","","61.8993"
"74131","2024-05-30","2024-06-06","True","10-4030-018418","18418","","58.057"
"74132","2024-05-30","2024-06-06","True","10-4030-011512","11512","","57.9998"
"74133","2024-05-30","2024-06-06","True","10-4030-013765","13765","","31.096"
"74134","2024-05-30","2024-06-06","True","10-4030-020051","20051","","31.246"
"74135","2024-05-30","2024-06-06","True","10-4030-028368","28368","","19.783"
"74136","2024-05-30","2024-06-06","True","10-4030-014055","14055","","59.424"
"74137","2024-05-30","2024-06-06","True","10-4030-022202","22202","","62.2545"
"74138","2024-05-30","2024-06-06","True","10-4030-026303","26303","","31.246"
"74139","2024-05-30","2024-06-06","True","10-4030-013967","13967","","59.962"
"74140","2024-05-30","2024-06-06","True","10-4030-024757","24757","","19.133"
"74141","2024-05-30","2024-06-06","True","10-4030-023884","23884","","15.0873"
"74142","2024-05-30","2024-06-06","True","10-4030-022253","22253","","29.362"
"74143","2024-05-30","2024-06-06","True","10-4030-028517","28517","","14.4615"
"74144","2024-05-30","2024-06-06","True","10-4030-012314","12314","","60.4765"
"74145","2024-05-30","2024-06-06","True","10-4030-013650","13650","","59.6018"
"74146","2024-05-30","2024-06-06","True","10-4030-026916","26916","","13.4998"
"74147","2024-05-30","2024-06-06","True","10-4030-027473","27473","","15.3868"
"74148","2024-05-31","2024-06-07","True","10-4030-011786","11786","","0.8748"
"74149","2024-05-31","2024-06-07","True","10-4030-017304","17304","","0.682"
"74150","2024-05-31","2024-06-07","True","10-4030-015599","15599","","0.7818"
"74151","2024-05-31","2024-06-07","True","10-4030-017500","17500","","0.924"
"74152","2024-05-31","2024-06-07","True","10-4030-018444","18444","","0.637"
"74153","2024-05-31","2024-06-07","True","10-4030-029305","29305","","0.3745"
"74154","2024-05-31","2024-06-07","True","10-4030-011902","11902","","0.6123"
"74155","2024-05-31","2024-06-07","True","10-4030-011051","11051","","1.4745"
"74156","2024-05-31","2024-06-07","True","10-4030-012666","12666","","0.0573"
"74157","2024-05-31","2024-06-07","True","10-4030-011884","11884","","0.8748"
"74158","2024-05-31","2024-06-07","True","10-4030-011170","11170","","2.449"
"74159","2024-05-31","2024-06-07","True","10-4030-027532","27532","","0.5945"
"74160","2024-05-31","2024-06-07","True","10-4030-028238","28238","","0.5373"
"74161","2024-05-31","2024-06-07","True","10-4030-011502","11502","","0.8358"
"74162","2024-05-31","2024-06-07","True","10-4030-025330","25330","","2.5023"
"74163","2024-05-31","2024-06-07","True","10-4030-026528","26528","","3.2118"
